node_id,dx_mm,dy_mm,dz_mm,total_mm
25816,0.0000618996,0.0000760345,-0.0000435987,0.0001073017
25817,0.0000589829,0.0000758893,-0.0000405294,0.0001043111
25818,0.0000629921,0.0000739148,-0.0000535738,0.0001109123
25819,0.0000524886,0.0000808344,-0.0000110426,0.0000970113
25820,0.0000570371,0.0000785091,-0.0000266157,0.0001006245
25821,0.0000662649,0.0000704693,-0.0000725126,0.0001208927
25822,0.0000735545,0.0000658555,-0.0001003056,0.0001407423
25823,0.0000687251,0.0000697907,-0.0000779688,0.0001251919
25824,0.0000732954,0.0000650071,-0.0001037622,0.0001427051
25825,0.0000797217,0.0000612185,-0.0001274965,0.0001623533
25826,0.0000934037,0.0000582773,-0.0001633776,0.0001970095
25827,0.0000865415,0.0000611285,-0.0001401602,0.0001757014
25828,0.0000800862,0.0000640701,-0.0001178649,0.0001562399
25829,0.0000930421,0.0000563638,-0.0001681299,0.0002002533
25830,0.0000995449,0.0000516210,-0.0001959415,0.0002257587
25831,0.0001001988,0.0000534331,-0.0001921790,0.0002232211
25832,0.0001069387,0.0000486334,-0.0002204208,0.0002497727
25833,0.0000862467,0.0000593840,-0.0001449603,0.0001788252
25834,0.0000925572,0.0000547194,-0.0001723702,0.0002031564
25835,0.0000736543,0.0000705647,-0.0000846260,0.0001325364
25836,0.0000799971,0.0000658646,-0.0001122154,0.0001527416
25837,0.0000802063,0.0000680016,-0.0001063012,0.0001495233
25838,0.0000866772,0.0000631422,-0.0001346851,0.0001721626
25839,0.0000676311,0.0000733129,-0.0000635156,0.0001182497
25840,0.0000738225,0.0000687209,-0.0000905501,0.0001355421
25841,0.0000869216,0.0000681944,-0.0001212642,0.0001640452
25842,0.0000937421,0.0000662541,-0.0001428396,0.0001832494
25843,0.0001008297,0.0000643412,-0.0001646007,0.0002034694
25844,0.0001084640,0.0000625999,-0.0001869725,0.0002250376
25845,0.0001163709,0.0000607951,-0.0002103616,0.0002479722
25846,0.0001246965,0.0000588435,-0.0002346161,0.0002721332
25847,0.0000941473,0.0000691262,-0.0001363732,0.0001795545
25848,0.0000877864,0.0000739013,-0.0001087561,0.0001581004
25849,0.0000816283,0.0000785709,-0.0000820539,0.0001398907
25850,0.0000760347,0.0000830189,-0.0000569600,0.0001261659
25851,0.0000700794,0.0000875875,-0.0000306877,0.0001162946
25852,0.0000644587,0.0000917885,-0.0000055372,0.0001122974
25853,0.0000674231,0.0000833701,-0.0000343269,0.0001125823
25854,0.0000747933,0.0000802840,-0.0000607952,0.0001254417
25855,0.0000545590,0.0000932103,0.0000232330,0.0001104746
25856,0.0000593640,0.0000925936,0.0000091786,0.0001103716
25857,0.0000605875,0.0000884965,-0.0000043172,0.0001073364
25858,0.0000649730,0.0000880873,-0.0000163325,0.0001106690
25859,0.0000704440,0.0000844495,-0.0000393419,0.0001167984
25860,0.0000802974,0.0000730881,-0.0000926656,0.0001427461
25861,0.0000737296,0.0000781064,-0.0000638646,0.0001249614
25862,0.0000871751,0.0000709769,-0.0001147170,0.0001606151
25863,0.0000808153,0.0000756552,-0.0000871079,0.0001408638
25864,0.0001031793,0.0000738375,-0.0001465373,0.0001938328
25865,0.0000956342,0.0000754784,-0.0001241005,0.0001739075
25866,0.0000884985,0.0000770108,-0.0001027842,0.0001559719
25867,0.0001024597,0.0000705851,-0.0001526909,0.0001969638
25868,0.0001093898,0.0000656669,-0.0001814507,0.0002218166
25869,0.0001102408,0.0000688101,-0.0001758263,0.0002186384
25870,0.0001174108,0.0000638229,-0.0002052149,0.0002448914
25871,0.0000949547,0.0000723226,-0.0001303251,0.0001767246
25872,0.0001016047,0.0000674308,-0.0001585473,0.0002000192
25873,0.0000762489,0.0000899230,-0.0000407874,0.0001247544
25874,0.0000824568,0.0000852292,-0.0000682261,0.0001368135
25875,0.0000890810,0.0000803520,-0.0000961517,0.0001537433
25876,0.0000893917,0.0000839394,-0.0000887927,0.0001513963
25877,0.0000828438,0.0000888403,-0.0000601800,0.0001355630
25878,0.0000963238,0.0000789039,-0.0001174256,0.0001711515
25879,0.0000761544,0.0000865292,-0.0000488346,0.0001251863
25880,0.0000701229,0.0000911509,-0.0000221332,0.0001171136
25881,0.0000822414,0.0000816763,-0.0000758619,0.0001385269
25882,0.0001419177,0.0000367621,-0.0003310398,0.0003620490
25883,0.0001347730,0.0000412769,-0.0003029297,0.0003341167
25884,0.0001284844,0.0000456749,-0.0002771069,0.0003088408
25885,0.0001214307,0.0000503408,-0.0002489420,0.0002815168
25886,0.0001145087,0.0000547933,-0.0002210981,0.0002549488
25887,0.0001076443,0.0000595520,-0.0001929609,0.0002288398
25888,0.0001078509,0.0000532214,-0.0002097640,0.0002417960
25889,0.0001141864,0.0000519214,-0.0002279312,0.0002601673
25890,0.0001005735,0.0000583309,-0.0001794661,0.0002138354
25891,0.0000935774,0.0000633101,-0.0001501749,0.0001879293
25892,0.0001073781,0.0000565559,-0.0002000809,0.0002340107
25893,0.0001004740,0.0000613869,-0.0001714506,0.0002079872
25894,0.0001158441,0.0000480137,-0.0002424259,0.0002729386
25895,0.0001257450,0.0000438900,-0.0002754520,0.0003059607
25896,0.0001208339,0.0000479337,-0.0002538145,0.0002851671
25897,0.0001230237,0.0000427439,-0.0002722997,0.0003018426
25898,0.0001324860,0.0000394499,-0.0003023204,0.0003324251
25899,0.0001295147,0.0000483772,-0.0002727473,0.0003057867
25900,0.0001379413,0.0000463366,-0.0002969215,0.0003306618
25901,0.0001465913,0.0000444466,-0.0003216570,0.0003562692
25902,0.0001306379,0.0000511597,-0.0002683163,0.0003027825
25903,0.0001234407,0.0000559558,-0.0002393424,0.0002750517
25904,0.0001223874,0.0000531402,-0.0002441147,0.0002781987
25905,0.0001153397,0.0000578203,-0.0002155703,0.0002512309
25906,0.0001393354,0.0000491160,-0.0002930056,0.0003281448
25907,0.0001319923,0.0000539385,-0.0002640089,0.0003000533
25908,0.0001437117,0.0000388244,-0.0003294452,0.0003615170
25909,0.0001516928,0.0000375043,-0.0003513220,0.0003845055
25910,0.0001608714,0.0000356313,-0.0003761279,0.0004106354
25911,0.0001449809,0.0000417625,-0.0003247542,0.0003580906
25912,0.0001365739,0.0000435218,-0.0003011855,0.0003335555
25913,0.0001536626,0.0000400005,-0.0003493153,0.0003837101
25914,0.0001630182,0.0000302823,-0.0003950816,0.0004284640
25915,0.0001587604,0.0000337169,-0.0003764420,0.0004099394
25916,0.0001517527,0.0000340335,-0.0003598750,0.0003920423
25917,0.0001736989,0.0000274744,-0.0004254657,0.0004603773
25918,0.0001677649,0.0000314338,-0.0004023784,0.0004370830
25919,0.0001344745,0.0000137205,-0.0003665593,0.0003906883
25920,0.0001416612,0.0000103467,-0.0003889337,0.0004140584
25921,0.0001491707,0.0000070196,-0.0004121041,0.0004383275
25922,0.0001563717,0.0000038781,-0.0004353361,0.0004625847
25923,0.0001640799,0.0000007399,-0.0004583336,0.0004868187
25924,0.0001721494,-0.0000022244,-0.0004818515,0.0005116847
25925,0.0001807689,-0.0000048419,-0.0005053360,0.0005367172
25926,0.0001892328,-0.0000073767,-0.0005286693,0.0005615645
25927,0.0001981026,-0.0000102564,-0.0005520907,0.0005866464
25928,0.0002075253,-0.0000125140,-0.0005755142,0.0006119150
25929,0.0002161189,-0.0000149244,-0.0005975063,0.0006355658
25930,0.0002253527,-0.0000176934,-0.0006200374,0.0006599570
25931,0.0002347284,-0.0000199580,-0.0006427198,0.0006845323
25932,0.0001775915,-0.0000013963,-0.0004948747,0.0005257772
25933,0.0001747331,0.0000018321,-0.0004827989,0.0005134489
25934,0.0001713286,0.0000052394,-0.0004688379,0.0004991892
25935,0.0001669234,0.0000087844,-0.0004530818,0.0004829324
25936,0.0001616168,0.0000125051,-0.0004341140,0.0004633911
25937,0.0001568277,0.0000162934,-0.0004146605,0.0004436256
25938,0.0001516685,0.0000201474,-0.0003939626,0.0004226296
25939,0.0001461849,0.0000239380,-0.0003727992,0.0004011512
25940,0.0001405913,0.0000278974,-0.0003501042,0.0003783083
25941,0.0001343212,0.0000322913,-0.0003257027,0.0003537897
25942,0.0001280640,0.0000365375,-0.0003000809,0.0003283046
25943,0.0001082707,0.0000375940,-0.0002564515,0.0002808972
25944,0.0001153843,0.0000337537,-0.0002811128,0.0003057405
25945,0.0001227530,0.0000302220,-0.0003055440,0.0003306642
25946,0.0001305788,0.0000265658,-0.0003313653,0.0003571548
25947,0.0001393306,0.0000227955,-0.0003602013,0.0003868819
25948,0.0001480530,0.0000193172,-0.0003877385,0.0004154925
25949,0.0001170476,0.0000346294,-0.0002820168,0.0003072992
25950,0.0001111715,0.0000391847,-0.0002567966,0.0002825580
25951,0.0001048663,0.0000438156,-0.0002306718,0.0002571502
25952,0.0000986279,0.0000484895,-0.0002039741,0.0002316984
25953,0.0000926103,0.0000501129,-0.0001890379,0.0002163869
25954,0.0000983650,0.0000470338,-0.0002085093,0.0002352955
25955,0.0000865438,0.0000548302,-0.0001621655,0.0001918172
25956,0.0000923200,0.0000515883,-0.0001823546,0.0002108021
25957,0.0001027729,0.0000419977,-0.0002326685,0.0002577997
25958,0.0000984775,0.0000458263,-0.0002131466,0.0002392266
25959,0.0001098116,0.0000381722,-0.0002573897,0.0002824272
25960,0.0001045016,0.0000424058,-0.0002343737,0.0002600959
25961,0.0001117595,0.0000407931,-0.0002535116,0.0002800400
25962,0.0001187277,0.0000377819,-0.0002759369,0.0003027622
25963,0.0001261489,0.0000350680,-0.0002998445,0.0003271850
25964,0.0001124389,0.0000423705,-0.0002501887,0.0002775467
25965,0.0001053309,0.0000454230,-0.0002268535,0.0002542053
25966,0.0001199845,0.0000394216,-0.0002744267,0.0003020933
25967,0.0001342459,0.0000266920,-0.0003395276,0.0003660785
25968,0.0001304190,0.0000299432,-0.0003230315,0.0003496499
25969,0.0001245788,0.0000337636,-0.0003003931,0.0003269493
25970,0.0001181275,0.0000359916,-0.0002800880,0.0003061025
25971,0.0001249236,0.0000312254,-0.0003077558,0.0003336084
25972,0.0001379917,0.0000268352,-0.0003473646,0.0003747320
25973,0.0001430074,0.0000231978,-0.0003671357,0.0003946871
25974,0.0001321705,0.0000311113,-0.0003241972,0.0003514837
25975,0.0001454456,0.0000106263,-0.0003981574,0.0004240244
25976,0.0001414934,0.0000143672,-0.0003828997,0.0004084593
25977,0.0001378540,0.0000179000,-0.0003674616,0.0003928768
25978,0.0001331815,0.0000220373,-0.0003484647,0.0003736985
25979,0.0001280341,0.0000260356,-0.0003272890,0.0003524041
25980,0.0001196314,0.0000278374,-0.0003047954,0.0003286135
25981,0.0001259051,0.0000252120,-0.0003250402,0.0003494837
25982,0.0001140749,0.0000329795,-0.0002808459,0.0003049183
25983,0.0001209305,0.0000294143,-0.0003036462,0.0003281621
25984,0.0001257358,0.0000229086,-0.0003293672,0.0003532946
25985,0.0001339013,0.0000180381,-0.0003576762,0.0003823443
25986,0.0001309458,0.0000212528,-0.0003446024,0.0003692551
25987,0.0001301632,0.0000178035,-0.0003492726,0.0003731632
25988,0.0001376462,0.0000141608,-0.0003742244,0.0003989873
25989,0.0001622520,0.0000083077,-0.0004428715,0.0004717308
25990,0.0001534413,0.0000112374,-0.0004169167,0.0004443986
25991,0.0001451746,0.0000144297,-0.0003915371,0.0004178339
25992,0.0001576617,0.0000079203,-0.0004323085,0.0004602288
25993,0.0001611548,0.0000041328,-0.0004462961,0.0004745189
25994,0.0001661900,0.0000047204,-0.0004574265,0.0004867036
25995,0.0001692944,0.0000015677,-0.0004705188,0.0005000510
25996,0.0001494423,0.0000108717,-0.0004076376,0.0004343036
25997,0.0001533598,0.0000072361,-0.0004223565,0.0004493958
25998,0.0001444001,0.0000187626,-0.0003806715,0.0004075711
25999,0.0001491587,0.0000151418,-0.0003994218,0.0004266326
26000,0.0001528387,0.0000156004,-0.0004074371,0.0004354401
26001,0.0001577626,0.0000118817,-0.0004261876,0.0004546055
26002,0.0001359036,0.0000225187,-0.0003534051,0.0003793047
26003,0.0001408984,0.0000181862,-0.0003735595,0.0003996621
26004,0.0001657221,0.0000137896,-0.0004408884,0.0004712076
26005,0.0001746121,0.0000112395,-0.0004660517,0.0004978152
26006,0.0001837772,0.0000087636,-0.0004918660,0.0005251505
26007,0.0001937376,0.0000066369,-0.0005187875,0.0005538220
26008,0.0002037781,0.0000041021,-0.0005458513,0.0005826629
26009,0.0002139897,0.0000020465,-0.0005730384,0.0006116934
26010,0.0001788775,0.0000123883,-0.0004732056,0.0005060377
26011,0.0001733851,0.0000161175,-0.0004528968,0.0004852192
26012,0.0001676526,0.0000198877,-0.0004308817,0.0004627764
26013,0.0001615300,0.0000239869,-0.0004076845,0.0004391742
26014,0.0001552230,0.0000280174,-0.0003829586,0.0004141696
26015,0.0001580023,0.0000224979,-0.0004032808,0.0004337122
26016,0.0001490778,0.0000250102,-0.0003763687,0.0004055898
26017,0.0001640336,0.0000184725,-0.0004258114,0.0004566877
26018,0.0001693530,0.0000148556,-0.0004465119,0.0004777803
26019,0.0001548460,0.0000211499,-0.0003990790,0.0004285891
26020,0.0001605423,0.0000173683,-0.0004204563,0.0004503987
26021,0.0001457406,0.0000306781,-0.0003548055,0.0003847966
26022,0.0001520622,0.0000263800,-0.0003796210,0.0004097937
26023,0.0001367152,0.0000337343,-0.0003271187,0.0003561400
26024,0.0001430687,0.0000291946,-0.0003524271,0.0003814784
26025,0.0001984682,0.0000120919,-0.0005172129,0.0005541164
26026,0.0001878965,0.0000147295,-0.0004880557,0.0005231830
26027,0.0001775546,0.0000174547,-0.0004590223,0.0004924752
26028,0.0001935600,0.0000111638,-0.0005086897,0.0005443852
26029,0.0001989789,0.0000074776,-0.0005277990,0.0005641102
26030,0.0002042905,0.0000083295,-0.0005373906,0.0005749719
26031,0.0002094137,0.0000051111,-0.0005556638,0.0005938371
26032,0.0001832277,0.0000135373,-0.0004804961,0.0005144240
26033,0.0001885947,0.0000100127,-0.0005003339,0.0005347917
26034,0.0001756932,0.0000224122,-0.0004426948,0.0004768114
26035,0.0001819048,0.0000185725,-0.0004658512,0.0005004514
26036,0.0001865174,0.0000196520,-0.0004730015,0.0005088274
26037,0.0001927664,0.0000157661,-0.0004957386,0.0005321318
26038,0.0001651865,0.0000254166,-0.0004122706,0.0004448591
26039,0.0001714613,0.0000211600,-0.0004364895,0.0004694356
26040,0.0002052257,-0.0000096541,-0.0005690639,0.0006050161
26041,0.0002024118,-0.0000064082,-0.0005596534,0.0005951669
26042,0.0001992119,-0.0000031691,-0.0005486319,0.0005836886
26043,0.0001961462,-0.0000005162,-0.0005366514,0.0005713740
26044,0.0001928783,0.0000026093,-0.0005249806,0.0005592973
26045,0.0001889068,0.0000055586,-0.0005096773,0.0005435877
26046,0.0001803745,0.0000023000,-0.0004947762,0.0005266344
26047,0.0001897985,-0.0000006237,-0.0005220950,0.0005555241
26048,0.0001707145,0.0000096272,-0.0004603249,0.0004910551
26049,0.0001792142,0.0000076223,-0.0004834939,0.0005156959
26050,0.0001763126,0.0000055926,-0.0004803195,0.0005116876
26051,0.0001864488,0.0000021854,-0.0005097892,0.0005428195
26052,0.0001841570,0.0000044471,-0.0005008923,0.0005336915
26053,0.0001864826,-0.0000044537,-0.0005194331,0.0005519116
26054,0.0001835634,-0.0000008913,-0.0005082998,0.0005404304
26055,0.0001957329,-0.0000070312,-0.0005444653,0.0005786218
26056,0.0001927571,-0.0000035670,-0.0005340968,0.0005678270
26057,0.0002058431,-0.0000028342,-0.0005627724,0.0005992431
26058,0.0002156029,-0.0000045583,-0.0005882663,0.0006265482
26059,0.0002257641,-0.0000067054,-0.0006138061,0.0006540431
26060,0.0002121987,-0.0000018638,-0.0005757475,0.0006136098
26061,0.0002080818,0.0000010370,-0.0005619577,0.0005992458
26062,0.0002023727,0.0000001398,-0.0005502236,0.0005862600
26063,0.0001983304,0.0000033733,-0.0005356294,0.0005711788
26064,0.0002220729,-0.0000036981,-0.0006019095,0.0006415802
26065,0.0002182219,-0.0000008476,-0.0005883958,0.0006275597
26066,0.0002119814,-0.0000087790,-0.0005840939,0.0006214329
26067,0.0002211600,-0.0000105763,-0.0006074108,0.0006465071
26068,0.0002316782,-0.0000123085,-0.0006322435,0.0006734672
26069,0.0002184004,-0.0000077040,-0.0005982967,0.0006369592
26070,0.0002088408,-0.0000056739,-0.0005741127,0.0006109436
26071,0.0002283906,-0.0000097388,-0.0006234961,0.0006640817
26072,0.0002242083,-0.0000150246,-0.0006172952,0.0006569235
26073,0.0002246542,-0.0000130668,-0.0006172215,0.0006569647
26074,0.0002151063,-0.0000120675,-0.0005938746,0.0006317463
26075,0.0002339974,-0.0000174929,-0.0006405583,0.0006821845
26076,0.0002332601,-0.0000146367,-0.0006384556,0.0006798898
26077,0.0001840920,-0.0000256247,-0.0005127254,0.0005453750
26078,0.0001853814,-0.0000220459,-0.0005190757,0.0005516265
26079,0.0001855543,-0.0000186585,-0.0005222608,0.0005545583
26080,0.0001858475,-0.0000150589,-0.0005223886,0.0005546674
26081,0.0001848902,-0.0000115128,-0.0005190048,0.0005510743
26082,0.0001828431,-0.0000082102,-0.0005131606,0.0005448237
26083,0.0001785469,-0.0000160556,-0.0005041968,0.0005351180
26084,0.0001713512,-0.0000135810,-0.0004853973,0.0005149332
26085,0.0001643708,-0.0000103048,-0.0004663517,0.0004945784
26086,0.0001575196,-0.0000075292,-0.0004464202,0.0004734555
26087,0.0001510395,-0.0000045722,-0.0004275070,0.0004534271
26088,0.0001445284,-0.0000012072,-0.0004075020,0.0004323746
26089,0.0001651290,-0.0000137065,-0.0004680126,0.0004964788
26090,0.0001650385,-0.0000176157,-0.0004675135,0.0004961017
26091,0.0001644892,-0.0000210477,-0.0004641842,0.0004929165
26092,0.0001632369,-0.0000247533,-0.0004583644,0.0004871929
26093,0.0001780070,-0.0000229718,-0.0004990661,0.0005303595
26094,0.0001714958,-0.0000200758,-0.0004834507,0.0005133600
26095,0.0001768374,-0.0000266112,-0.0004930884,0.0005245149
26096,0.0001707423,-0.0000234625,-0.0004788894,0.0005089582
26097,0.0001687368,-0.0000267281,-0.0004724446,0.0005023848
26098,0.0001783639,-0.0000198292,-0.0005027216,0.0005337939
26099,0.0001718127,-0.0000168626,-0.0004859513,0.0005157060
26100,0.0001583305,-0.0000185977,-0.0004487529,0.0004762285
26101,0.0001521214,-0.0000161097,-0.0004327269,0.0004589695
26102,0.0001468424,-0.0000138516,-0.0004177986,0.0004430690
26103,0.0001516887,-0.0000198890,-0.0004297240,0.0004561444
26104,0.0001502653,-0.0000242043,-0.0004245751,0.0004510317
26105,0.0001575374,-0.0000222496,-0.0004448159,0.0004724132
26106,0.0001563623,-0.0000259920,-0.0004398113,0.0004675026
26107,0.0001460888,-0.0000180908,-0.0004152609,0.0004405801
26108,0.0001443001,-0.0000224457,-0.0004095017,0.0004347620
26109,0.0001521557,-0.0000086807,-0.0004319532,0.0004580505
26110,0.0001524848,-0.0000124460,-0.0004337661,0.0004599561
26111,0.0001584755,-0.0000108997,-0.0004500264,0.0004772389
26112,0.0001587839,-0.0000145540,-0.0004508732,0.0004782372
26113,0.0001460494,-0.0000052536,-0.0004140136,0.0004390505
26114,0.0001463620,-0.0000094175,-0.0004168859,0.0004419326
26115,0.0001595208,0.0000002304,-0.0004467532,0.0004743789
26116,0.0001617848,-0.0000031680,-0.0004551903,0.0004830968
26117,0.0001635759,-0.0000067644,-0.0004624810,0.0004906032
26118,0.0001693711,-0.0000058355,-0.0004771108,0.0005063155
26119,0.0001770272,-0.0000088868,-0.0004980071,0.0005286101
26120,0.0001670601,-0.0000024921,-0.0004688876,0.0004977659
26121,0.0001749822,-0.0000054530,-0.0004912724,0.0005215334
26122,0.0001708109,-0.0000099991,-0.0004826611,0.0005120918
26123,0.0001782422,-0.0000125355,-0.0005026696,0.0005334830
26124,0.0001450298,0.0000065195,-0.0004029220,0.0004282783
26125,0.0001477144,0.0000028416,-0.0004137344,0.0004393219
26126,0.0001493933,-0.0000008421,-0.0004208594,0.0004465889
26127,0.0001546651,-0.0000002609,-0.0004344641,0.0004611729
26128,0.0001520780,0.0000035940,-0.0004247649,0.0004511827
26129,0.0001563604,-0.0000041480,-0.0004416385,0.0004685193
26130,0.0001380403,0.0000092625,-0.0003811564,0.0004054887
26131,0.0001422423,0.0000027928,-0.0003999887,0.0004245369
26132,0.0001414430,0.0000057270,-0.0003942725,0.0004189150
26133,0.0002066282,-0.0000288002,-0.0005685443,0.0006056132
26134,0.0002080689,-0.0000256288,-0.0005751587,0.0006121741
26135,0.0002091216,-0.0000223074,-0.0005792321,0.0006162299
26136,0.0002089850,-0.0000187394,-0.0005803193,0.0006170870
26137,0.0002080448,-0.0000155573,-0.0005786445,0.0006151049
26138,0.0002010500,-0.0000198800,-0.0005604002,0.0005957052
26139,0.0001930760,-0.0000170951,-0.0005412791,0.0005749379
26140,0.0001989999,-0.0000265547,-0.0005518500,0.0005872346
26141,0.0001919285,-0.0000244782,-0.0005346580,0.0005685903
26142,0.0001982683,-0.0000294504,-0.0005458075,0.0005814495
26143,0.0001903605,-0.0000275292,-0.0005275540,0.0005615231
26144,0.0002006260,-0.0000234197,-0.0005576877,0.0005931398
26145,0.0001930405,-0.0000212682,-0.0005399629,0.0005738265
26146,0.0002000373,-0.0000133297,-0.0005575559,0.0005925042
26147,0.0002006244,-0.0000161816,-0.0005601751,0.0005952379
26148,0.0001913657,-0.0000108056,-0.0005355800,0.0005688440
26149,0.0001930005,-0.0000141444,-0.0005400671,0.0005736913
26150,0.0002336837,-0.0000279604,-0.0006361861,0.0006783234
26151,0.0002252056,-0.0000257183,-0.0006170740,0.0006573882
26152,0.0002170074,-0.0000240704,-0.0005980015,0.0006366140
26153,0.0002238317,-0.0000286523,-0.0006111829,0.0006515106
26154,0.0002223570,-0.0000317217,-0.0006040694,0.0006444755
26155,0.0002327535,-0.0000306709,-0.0006301171,0.0006724302
26156,0.0002311744,-0.0000331280,-0.0006239460,0.0006662189
26157,0.0002157748,-0.0000269989,-0.0005930204,0.0006316335
26158,0.0002138118,-0.0000302505,-0.0005847884,0.0006233844
26159,0.0002256782,-0.0000204064,-0.0006207860,0.0006608497
26160,0.0002260180,-0.0000231026,-0.0006202908,0.0006605895
26161,0.0002351794,-0.0000227282,-0.0006426827,0.0006847386
26162,0.0002346461,-0.0000252700,-0.0006405251,0.0006826198
26163,0.0002168306,-0.0000185338,-0.0006000583,0.0006383017
26164,0.0002175849,-0.0000212634,-0.0005999882,0.0006385775
26575,-0.0000195308,0.0000641291,-0.0000924824,0.0001142234
26576,-0.0000233878,0.0000647475,-0.0001059671,0.0001263656
26577,-0.0000273898,0.0000654604,-0.0001199640,0.0001393794
26578,-0.0000315598,0.0000662019,-0.0001345159,0.0001532097
26579,-0.0000358548,0.0000668378,-0.0001494764,0.0001676188
26580,-0.0000403149,0.0000675843,-0.0001647585,0.0001825878
26581,-0.0000449471,0.0000684762,-0.0001803156,0.0001980479
26582,-0.0000496364,0.0000694657,-0.0001962306,0.0002139993
26583,-0.0000544479,0.0000703807,-0.0002123868,0.0002302741
26584,-0.0000595006,0.0000715293,-0.0002286473,0.0002468529
26585,-0.0000645576,0.0000726323,-0.0002451252,0.0002636845
26586,-0.0000696538,0.0000737549,-0.0002616436,0.0002806222
26587,-0.0000748413,0.0000749931,-0.0002779958,0.0002975010
26588,-0.0000799987,0.0000762086,-0.0002944167,0.0003144658
26589,-0.0000851072,0.0000774459,-0.0003104169,0.0003310585
26590,-0.0000901757,0.0000787557,-0.0003263731,0.0003476400
26591,-0.0000952645,0.0000800350,-0.0003418021,0.0003637439
26592,-0.0001001443,0.0000813291,-0.0003568578,0.0003794612
26593,-0.0001049345,0.0000825977,-0.0003713213,0.0003946050
26594,-0.0001096649,0.0000838548,-0.0003852951,0.0004092802
26595,-0.0001142171,0.0000850351,-0.0003983527,0.0004230383
26596,-0.0001187082,0.0000861312,-0.0004109298,0.0004363181
26597,-0.0001228114,0.0000872107,-0.0004225820,0.0004486245
26598,-0.0001269539,0.0000881402,-0.0004333476,0.0004600828
26599,-0.0001309275,0.0000890316,-0.0004431125,0.0004705501
26600,-0.0001344022,0.0000898699,-0.0004519723,0.0004800203
26601,-0.0001376471,0.0000901375,-0.0004595541,0.0004881204
26602,-0.0001405931,0.0000903841,-0.0004659404,0.0004950113
26603,-0.0001433999,0.0000905365,-0.0004710853,0.0005006812
26604,-0.0001459776,0.0000905286,-0.0004750054,0.0005051089
26605,-0.0001483461,0.0000903995,-0.0004776396,0.0005082502
26606,-0.0001503456,0.0000901903,-0.0004791017,0.0005101731
26607,-0.0001519060,0.0000892938,-0.0004788655,0.0005102558
26608,-0.0001531673,0.0000883073,-0.0004773052,0.0005089977
26609,-0.0001543296,0.0000870116,-0.0004741444,0.0005061636
26610,-0.0001550529,0.0000852208,-0.0004693077,0.0005015513
26611,-0.0001555473,0.0000831219,-0.0004632289,0.0004956664
26612,-0.0001558627,0.0000807080,-0.0004554825,0.0004881303
26613,-0.0001559192,0.0000779480,-0.0004461728,0.0004790166
26614,-0.0001556968,0.0000748141,-0.0004352844,0.0004683067
26615,-0.0001552856,0.0000712373,-0.0004228747,0.0004560826
26616,-0.0001546454,0.0000672084,-0.0004087564,0.0004421696
26617,-0.0001538365,0.0000629107,-0.0003931262,0.0004268157
26618,-0.0001527787,0.0000577590,-0.0003758123,0.0004097710
26619,-0.0001515021,0.0000523964,-0.0003567628,0.0003911240
26620,-0.0001500468,0.0000466830,-0.0003363364,0.0003712351
26621,-0.0001484327,0.0000405487,-0.0003144047,0.0003500383
26622,-0.0001466999,0.0000337538,-0.0002910631,0.0003276856
26623,-0.0001447683,0.0000267780,-0.0002663354,0.0003043180
26624,-0.0001428682,0.0000194616,-0.0002404711,0.0002803862
26625,-0.0001409092,0.0000116143,-0.0002132715,0.0002558809
26626,-0.0001388617,0.0000035567,-0.0001849056,0.0002312689
26627,-0.0001368755,-0.0000048218,-0.0001556611,0.0002073367
26628,-0.0001348707,-0.0000135507,-0.0001253499,0.0001846248
26629,-0.0001328973,-0.0000225402,-0.0000940994,0.0001643911
26630,-0.0001309552,-0.0000321203,-0.0000617669,0.0001483109
26631,-0.0001289746,-0.0000419209,-0.0000287787,0.0001386363
26632,-0.0001270753,-0.0000519119,0.0000048686,0.0001373561
26633,-0.0001252675,-0.0000621034,0.0000390681,0.0001451727
26634,-0.0001235411,-0.0000724353,0.0000737229,0.0001610725
26635,-0.0001218962,-0.0000829775,0.0001086761,0.0001831787
26636,-0.0001203827,-0.0000936201,0.0001438904,0.0002096692
26637,-0.0001189507,-0.0001043130,0.0001790485,0.0002389327
26638,-0.0001176101,-0.0001150561,0.0002142829,0.0002701614
26639,-0.0001164210,-0.0001258495,0.0002492960,0.0003025565
26640,-0.0001153934,-0.0001365130,0.0002839899,0.0003355618
26641,-0.0001144473,-0.0001470267,0.0003182668,0.0003687937
26642,-0.0001135927,-0.0001575106,0.0003520285,0.0004020410
26643,-0.0001127695,-0.0001678245,0.0003848768,0.0004347553
26644,-0.0001120278,-0.0001779785,0.0004170134,0.0004670404
26645,-0.0001115877,-0.0001878325,0.0004484395,0.0004988295
26646,-0.0001111690,-0.0001972965,0.0004785566,0.0005294345
26647,-0.0001106718,-0.0002064405,0.0005073658,0.0005588255
26648,-0.0001100561,-0.0002152243,0.0005345680,0.0005866829
26649,-0.0001097518,-0.0002234481,0.0005605640,0.0006133568
26650,-0.0001094091,-0.0002311817,0.0005846545,0.0006381506
26651,-0.0001090878,-0.0002384651,0.0006069400,0.0006611671
26652,-0.0001086880,-0.0002452183,0.0006276208,0.0006825343
26653,-0.0001082697,-0.0002513912,0.0006462971,0.0007018688
26654,-0.0001076728,-0.0002570138,0.0006631689,0.0007193348
26655,-0.0001071674,-0.0002623162,0.0006778361,0.0007346811
